,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,14,1,zerg,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,14,1,zerg,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,14,1,zerg,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,14,1,zerg,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,14,1,zerg,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,14,1,zerg,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,14,1,zerg,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,14,1,zerg,hard
9,1415,136,0,800,300,0,0,315,0,727,0,275,0,14,1,zerg,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,14,1,zerg,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,14,1,zerg,hard
12,1545,171,0,950,300,0,0,445,0,727,0,425,0,14,1,zerg,hard
13,1595,176,0,950,325,0,0,495,0,755,0,425,0,14,1,zerg,hard
14,1634,181,0,950,325,0,0,530,4,699,22,425,0,14,1,zerg,hard
15,1692,186,0,1050,325,0,0,580,12,755,67,475,0,14,1,zerg,hard
16,1735,191,0,1100,325,0,0,615,20,643,111,475,0,14,1,zerg,hard
17,1584,196,0,1100,325,0,0,660,24,727,111,675,0,14,1,zerg,hard
18,1837,201,0,1100,325,0,0,705,32,699,111,725,0,14,1,zerg,hard
19,1890,206,0,1150,325,0,0,750,40,783,111,725,0,14,1,zerg,hard
20,1938,211,0,1150,325,0,0,790,48,727,134,725,0,14,1,zerg,hard
21,1996,216,0,1150,325,0,0,840,56,755,134,775,0,14,1,zerg,hard
22,2064,221,0,1200,325,0,0,900,64,839,134,775,0,14,1,zerg,hard
23,2117,226,0,1200,325,0,0,945,72,867,134,775,0,14,1,zerg,hard
24,2171,231,0,1200,325,0,0,995,76,867,111,825,0,14,1,zerg,hard
25,2239,236,0,1250,325,0,0,1055,84,839,111,825,0,14,1,zerg,hard
26,2002,241,0,1250,325,0,0,1110,92,923,111,1125,0,14,1,zerg,hard
27,2050,246,0,1250,325,0,0,1150,100,867,134,1150,0,14,1,zerg,hard
28,2109,251,0,1300,325,0,0,1205,104,867,111,1200,0,14,1,zerg,hard
29,2467,256,0,1300,325,0,0,1255,112,811,111,1200,0,14,1,zerg,hard
30,2535,262,0,1300,325,0,0,1315,120,923,111,1200,0,14,1,zerg,hard
31,2448,271,0,1350,525,0,0,1370,128,923,134,1400,0,14,1,zerg,hard
32,2632,281,5,1350,525,0,0,1400,132,811,111,1400,0,14,1,zerg,hard
33,2695,291,12,1350,550,0,0,1455,140,783,111,1450,0,14,1,zerg,hard
34,2761,301,12,1400,550,0,0,1505,156,755,156,1450,0,14,1,zerg,hard
35,2809,311,12,1400,550,0,0,1545,164,811,179,1450,0,14,1,zerg,hard
36,2875,321,12,1400,550,0,0,1595,180,783,223,1500,0,14,1,zerg,hard
