,score,idle_production_time,idle_worker_time,total_value_units,total_value_structures,killed_value_units,killed_value_structures,collected_minerals,collected_vespene,collection_rate_minerals,collection_rate_vespene,spent_minerals,spent_vespene,number_roaches,result,race,difficulty
1,1100,17,0,700,300,0,0,0,0,0,0,50,0,19,1,terran,hard
2,1125,37,0,700,300,0,0,25,0,221,0,50,0,19,1,terran,hard
3,1160,54,0,700,300,0,0,60,0,347,0,100,0,19,1,terran,hard
4,1220,69,0,750,300,0,0,120,0,671,0,100,0,19,1,terran,hard
5,1250,84,0,750,300,0,0,150,0,699,0,100,0,19,1,terran,hard
6,1260,102,0,800,300,0,0,185,0,699,0,225,0,19,1,terran,hard
7,1340,116,0,800,300,0,0,240,0,671,0,275,0,19,1,terran,hard
8,1380,126,0,800,300,0,0,280,0,727,0,275,0,19,1,terran,hard
9,1420,136,0,800,300,0,0,320,0,755,0,275,0,19,1,terran,hard
10,1460,151,0,800,300,0,0,360,0,671,0,275,0,19,1,terran,hard
11,1505,166,0,950,300,0,0,405,0,699,0,325,0,19,1,terran,hard
12,1555,171,0,950,300,0,0,455,0,727,0,425,0,19,1,terran,hard
13,1595,176,0,950,325,0,0,495,0,755,0,425,0,19,1,terran,hard
14,1630,181,0,950,325,0,0,530,0,699,0,425,0,19,1,terran,hard
15,1683,186,0,1050,325,0,0,575,8,699,44,475,0,19,1,terran,hard
16,1726,191,0,1100,325,0,0,610,16,643,89,475,0,19,1,terran,hard
17,1589,196,0,1100,325,0,0,665,24,727,134,675,0,19,1,terran,hard
18,1842,201,0,1100,325,0,0,710,32,755,134,725,0,19,1,terran,hard
19,1895,206,0,1150,325,0,0,755,40,811,134,725,0,19,1,terran,hard
20,1948,211,0,1150,325,0,0,800,48,783,134,725,0,19,1,terran,hard
21,1997,216,0,1150,325,0,0,845,52,755,111,775,0,19,1,terran,hard
22,2065,221,0,1200,325,0,0,905,60,839,111,775,0,19,1,terran,hard
23,2118,226,0,1200,325,0,0,950,68,839,111,775,0,19,1,terran,hard
24,2171,231,0,1200,325,0,0,995,76,839,134,825,0,19,1,terran,hard
25,2240,236,0,1250,325,0,0,1060,80,867,111,825,0,19,1,terran,hard
26,1998,241,0,1250,325,0,0,1110,88,895,111,1125,0,19,1,terran,hard
27,2001,246,0,1250,325,0,0,1155,96,895,111,1175,0,19,1,terran,hard
28,2114,253,3,1300,325,0,0,1210,104,839,134,1200,0,19,1,terran,hard
29,2467,258,8,1300,325,0,0,1255,112,811,134,1200,0,19,1,terran,hard
30,2520,263,13,1300,325,0,0,1300,120,811,134,1250,0,19,1,terran,hard
31,2593,271,18,1350,525,0,0,1365,128,867,134,1250,0,19,1,terran,hard
32,2487,281,23,1350,525,0,0,1405,132,839,111,1400,0,19,1,terran,hard
33,2700,291,28,1350,525,0,0,1460,140,895,111,1450,0,19,1,terran,hard
34,2753,301,33,1400,550,0,0,1505,148,783,111,1450,0,19,1,terran,hard
35,2814,311,38,1400,550,0,0,1550,164,811,179,1450,0,19,1,terran,hard
36,2876,321,43,1400,550,0,0,1600,176,755,201,1500,0,19,1,terran,hard
37,2932,331,48,1450,550,0,0,1640,192,755,246,1500,0,19,1,terran,hard
38,3003,341,53,1450,550,0,0,1695,208,811,246,1500,0,19,1,terran,hard
39,3070,351,58,1450,550,0,0,1750,220,867,246,1550,0,19,1,terran,hard
40,3131,361,63,1500,550,0,0,1795,236,867,246,1550,0,19,1,terran,hard
41,2897,371,68,1500,550,0,0,1845,252,839,246,1850,0,19,1,terran,hard
42,3268,381,73,1500,550,0,0,1900,268,839,268,1900,0,19,1,terran,hard
43,3325,391,78,1550,550,0,0,1945,280,839,246,1900,0,19,1,terran,hard
44,3397,406,83,1550,700,0,0,2005,292,895,223,1900,0,19,1,terran,hard
45,3443,422,88,1550,700,0,0,2035,308,755,223,1900,0,19,1,terran,hard
46,3524,442,93,1600,700,0,0,2100,324,867,246,1900,0,19,1,terran,hard
47,3586,462,98,1600,700,0,0,2150,336,811,246,1900,0,19,1,terran,hard
48,3652,482,103,1600,700,0,0,2200,352,923,246,1900,0,19,1,terran,hard
49,3713,508,108,1600,1000,0,0,2245,368,811,246,2050,0,19,1,terran,hard
50,3790,528,113,1600,1000,0,0,2310,380,895,246,2050,0,19,1,terran,hard
51,3856,548,118,1600,1000,0,0,2360,396,895,246,2150,0,19,1,terran,hard
52,3932,568,123,1650,1000,0,0,2420,412,979,246,2250,0,19,1,terran,hard
53,3993,588,132,1750,1000,0,0,2465,428,867,268,2250,0,19,1,terran,hard
54,4065,608,142,1750,1000,0,0,2525,440,923,246,2325,25,19,1,terran,hard
55,4137,630,152,1750,1000,0,0,2585,452,923,223,2325,25,19,1,terran,hard
56,4213,653,162,1850,1000,0,0,2645,468,1007,223,2375,25,19,1,terran,hard
57,4284,673,172,1950,1000,0,0,2700,484,979,246,2450,50,19,1,terran,hard
58,4356,695,182,1950,1000,0,0,2760,496,951,246,2525,75,19,1,terran,hard
59,4437,715,192,2000,1000,0,0,2825,512,979,246,2525,75,19,1,terran,hard
60,4518,735,207,2100,1000,0,0,2890,528,1063,246,2625,75,19,1,terran,hard
61,4585,757,222,2100,1000,0,0,2945,540,1063,246,2700,100,19,1,terran,hard
62,4656,781,237,2100,1300,0,0,3000,556,1007,246,2700,100,19,1,terran,hard
63,4742,807,252,2200,1300,0,0,3070,572,1007,246,2775,125,19,1,terran,hard
64,4823,836,267,2300,1300,0,0,3135,588,1063,268,2850,150,19,1,terran,hard
65,4890,862,282,2400,1300,0,0,3190,600,1063,246,3000,200,19,1,terran,hard
66,4962,888,297,2400,1300,0,0,3250,612,1007,223,3000,200,19,1,terran,hard
67,5043,913,312,2500,1300,0,0,3315,628,1007,223,3150,250,19,1,terran,hard
68,5119,939,327,2600,1300,0,0,3375,644,1007,246,3250,250,19,1,terran,hard
69,5191,965,342,2700,1300,0,0,3435,656,1007,246,3250,250,19,1,terran,hard
70,5267,992,357,2800,1300,0,0,3495,672,1007,246,3325,275,19,1,terran,hard
71,5343,1024,372,2900,1300,0,0,3555,688,1035,246,3400,300,19,1,terran,hard
72,5415,1049,387,3100,1300,0,0,3615,700,1035,246,3475,325,19,1,terran,hard
73,5491,1076,402,3200,1300,0,0,3675,716,1007,246,3550,350,19,1,terran,hard
74,5567,1104,417,3200,1300,0,0,3735,732,1007,246,3650,350,19,1,terran,hard
75,5648,1130,432,3300,1300,0,0,3800,748,1035,268,3725,375,19,1,terran,hard
76,5715,1157,447,3300,1300,0,0,3855,760,1007,246,3875,425,19,1,terran,hard
77,5792,1184,462,3500,1300,0,0,3920,772,1007,223,3875,425,19,1,terran,hard
78,5873,1212,477,3600,1300,0,0,3985,788,1035,223,3950,450,19,1,terran,hard
79,5949,1241,492,3700,1300,0,0,4045,804,1063,246,4050,450,19,1,terran,hard
80,6016,1272,507,3800,1300,0,0,4100,816,1035,246,4125,475,19,1,terran,hard
81,6097,1303,522,4000,1300,0,0,4165,832,1007,246,4125,475,19,1,terran,hard
82,6178,1337,537,4000,1300,0,0,4230,848,1007,246,4200,500,19,1,terran,hard
83,6250,1374,552,4100,1300,0,0,4290,860,1063,246,4200,500,19,1,terran,hard
84,6326,1415,567,4200,1300,0,0,4350,876,1007,246,4200,500,19,1,terran,hard
85,6397,1457,582,4200,1300,0,0,4405,892,1007,246,4275,525,19,1,terran,hard
86,6473,1504,597,4300,1300,0,0,4465,908,979,268,4275,525,19,1,terran,hard
87,6555,1555,612,4400,1300,0,0,4535,920,1063,246,4275,525,19,1,terran,hard
88,6622,1612,624,4400,1300,0,0,4590,932,1035,223,4275,525,19,1,terran,hard
89,6698,1672,639,4400,1300,0,0,4650,948,1035,223,4275,525,19,1,terran,hard
90,6774,1733,654,4500,1300,0,0,4710,964,979,246,4275,525,19,1,terran,hard
91,6651,1793,669,4500,1300,0,0,4775,976,1007,246,4350,550,19,1,terran,hard
92,6427,1845,684,4500,1300,250,0,4835,992,1035,246,4575,625,19,1,terran,hard
93,6403,1891,699,4500,1300,300,0,4895,1008,1035,246,4575,625,19,1,terran,hard
94,6275,1936,714,4500,1300,350,0,4955,1020,1035,246,4725,675,19,1,terran,hard
95,5856,1980,729,4500,1300,625,0,5020,1036,1007,246,4725,675,19,1,terran,hard
96,5732,2024,744,4600,1300,775,0,5080,1052,1035,246,4800,700,19,1,terran,hard
97,5508,2070,759,4800,1300,975,0,5140,1068,1035,268,4875,725,19,1,terran,hard
98,5380,2108,774,4900,1300,1075,0,5200,1080,1035,246,5175,825,19,1,terran,hard
99,5352,2139,789,5000,1300,1075,0,5260,1092,1007,223,5175,825,19,1,terran,hard
100,5428,2169,804,5100,1300,1075,0,5320,1108,979,223,5325,875,19,1,terran,hard
101,5499,2201,819,5100,1300,1075,0,5375,1124,979,246,5400,900,19,1,terran,hard
102,5586,2231,834,5300,1300,1075,0,5450,1136,1063,246,5475,925,19,1,terran,hard
103,5657,2265,849,5600,1300,1075,0,5505,1152,1063,246,5475,925,19,1,terran,hard
104,5728,2305,864,5700,1300,1075,0,5560,1168,1035,246,5475,925,19,1,terran,hard
105,5800,2345,879,5900,1300,1075,0,5620,1180,951,246,5475,925,19,1,terran,hard
106,5891,2388,894,6000,1300,1075,0,5695,1196,1063,246,5625,975,19,1,terran,hard
107,5957,2432,909,6000,1300,1075,0,5745,1212,1035,246,5625,975,19,1,terran,hard
108,6033,2474,924,6100,1300,1075,0,5805,1228,1035,268,5700,1000,19,1,terran,hard
109,6110,2517,939,6100,1300,1075,0,5870,1240,951,246,5850,1050,19,1,terran,hard
110,6192,2558,954,6100,1300,1075,0,5940,1252,1091,223,5925,1075,19,1,terran,hard
111,6258,2598,969,6300,1300,1075,0,5990,1268,1035,223,5925,1075,19,1,terran,hard
112,6334,2645,984,6300,1300,1075,0,6050,1284,1035,246,6025,1075,19,1,terran,hard
113,6411,2691,999,6400,1300,1075,0,6115,1296,979,246,6100,1100,19,1,terran,hard
114,6492,2736,1014,6600,1300,1075,0,6180,1312,1035,246,6100,1100,19,1,terran,hard
115,6558,2791,1025,6700,1300,1125,0,6230,1328,1007,246,6100,1100,19,1,terran,hard
